FIPS,Poverty_%,Med_income,Ind_emp,Tot_emp,Pop_est,Ind_emp_%,RUCC_2013,HUD_median_lowmed
33011,0.087,71233,31423,193564,405003,0.162339071,2,0.3291
33013,0.095,62429,9697,74883,147714,0.129495346,4,0.365
33015,0.061,79653,20105,139969,300532,0.143638949,1,0.25765
33017,0.118,58577,6431,46249,126218,0.139051655,1,0.4125
33019,0.104,57142,3932,13873,43087,0.283428242,7,0.41215
34001,0.151,54208,8145,128443,274715,0.063413343,2,0.3573
34003,0.076,84309,46602,435399,931196,0.10703286,1,0.256
34005,0.072,80479,21439,196573,451054,0.109063808,1,0.2411
34007,0.13,61685,20497,195054,510670,0.10508372,1,0.3539
34009,0.13,55409,3061,40286,95417,0.075981731,3,0.3791
34011,0.195,45438,13813,57726,156346,0.239285591,3,0.369
34013,0.167,54603,25471,329508,793443,0.077300096,1,0.4452
34015,0.082,78983,13841,99146,291493,0.139602203,1,0.287
34017,0.177,57720,13356,236505,669604,0.056472379,1,0.4583
34019,0.047,103876,5844,46910,125762,0.124578981,1,0.1988
34021,0.118,73750,13723,235152,371688,0.058357998,2,0.3316
34023,0.083,77330,41716,391130,833724,0.106655076,1,0.3014
34025,0.082,87220,22025,246296,627771,0.08942492,1,0.2459
34027,0.05,100511,34126,278611,498376,0.12248619,1,0.1758
34029,0.119,62937,13202,156608,585881,0.084299653,1,0.34015
34031,0.182,58030,24845,164793,508185,0.150764899,1,0.4498
34033,0.131,56645,4216,20841,64522,0.202293556,1,0.3362
34035,0.05,100194,21213,178761,332120,0.118666823,1,0.2081
34037,0.062,82048,4038,38109,144841,0.105959222,1,0.24175
34039,0.111,68172,28281,218821,551024,0.129242623,1,0.3049
34041,0.083,71294,4806,33651,107169,0.142818936,2,0.2805
35001,0.187,47192,29825,314610,674829,0.094799911,2,0.41235
35003,0.222,33256,61,649,3538,0.093990755,9,0.4229
35005,0.234,38403,3584,21027,65672,0.17044752,5,0.45735
35006,0.288,35081,662,7701,27303,0.085962862,6,0.4187
35007,0.205,37156,403,5102,12674,0.078988632,7,0.37
35009,0.192,42620,3144,17024,50969,0.184680451,5,0.4726
35011,0.206,33789,56,493,1823,0.113590264,9,0.44755
35013,0.279,38974,9471,70732,213536,0.133899791,3,0.4731
35015,0.141,57007,10572,27828,56591,0.379905132,5,0.4047
35017,0.191,38221,2111,9352,28988,0.225727117,7,0.3493
35019,0.258,29147,60,1323,4445,0.045351474,7,0.4951
35021,0.148,40380,81,201,680,0.402985075,9,0.291
35023,0.245,34304,168,1586,4539,0.10592686,9,0.4157
35025,0.166,58994,13530,33350,69707,0.405697151,5,0.36615
35027,0.201,39995,470,6492,19635,0.072396796,7,0.41165
35028,0.042,108477,228,15264,17668,0.014937107,6,0.1341
35029,0.306,27268,1976,7851,24540,0.251687683,6,0.5663
35031,0.358,29497,1135,20164,74044,0.056288435,5,0.5175
35033,0.242,27627,77,690,4571,0.111594203,9,0.318
35035,0.202,41736,1422,17352,64994,0.081950207,4,0.3816
35037,0.239,29069,216,2652,8454,0.081447964,7,0.48205
35039,0.241,34902,514,9529,39742,0.053940602,4,0.3824
35041,0.24,36108,1535,6106,19599,0.251392073,7,0.4096
35043,0.126,56142,5127,28908,137540,0.177355749,2,0.3127
35045,0.21,47520,11846,50214,124055,0.235910304,3,0.3768
35047,0.255,32964,373,8150,28318,0.045766871,6,0.4464
35049,0.142,52628,3678,60426,147329,0.060867838,3,0.36925
35051,0.238,29036,665,3352,11315,0.198389021,6,0.5104
35053,0.31,32285,451,5167,17320,0.087284691,6,0.45765
35055,0.192,36125,951,10430,33046,0.091179291,7,0.41375
35057,0.276,37311,418,3183,15514,0.131322652,2,0.5363
35059,0.194,36684,156,1230,4271,0.126829268,9,0.3846
35061,0.245,40591,1462,13080,75775,0.1117737,2,0.4548
36001,0.135,60371,15851,225288,308295,0.07035883,2,0.3991
36003,0.183,42655,2875,13688,47765,0.210037989,7,0.393
36005,0.315,33687,17048,251499,1437687,0.067785558,1,0.72025
36007,0.172,46283,11793,87338,197669,0.135027136,2,0.3928
36009,0.162,43892,4882,29639,78621,0.164715409,4,0.4164
36011,0.127,52792,5507,26186,78857,0.210303215,4,0.3433
36013,0.193,41757,11438,49738,131980,0.229965017,4,0.3949
36015,0.182,48880,6894,36830,87506,0.187184361,3,0.3851
36017,0.167,46387,5392,17507,49432,0.307991089,6,0.3795
36019,0.166,51576,5151,32813,81682,0.156980465,5,0.4
36021,0.116,55047,3382,21589,62013,0.156653851,6,0.3737
36023,0.138,48357,3045,18051,48875,0.168688715,4,0.4039
36025,0.144,45860,3868,15032,46600,0.257317722,6,0.3675
36027,0.102,70925,15090,108983,295903,0.138461962,1,0.30145
36029,0.152,50134,60268,456856,923702,0.131919029,1,0.3797
36031,0.12,50182,1812,14624,38572,0.123905908,6,0.3642
36033,0.185,45704,1117,17850,51092,0.062577031,7,0.40455
36035,0.178,45409,2114,16796,54145,0.125863301,4,0.37235
36037,0.12,52410,4951,23414,58949,0.211454685,4,0.332
36039,0.111,52597,1427,14254,48015,0.100112249,6,0.3476
36041,0.114,49137,100,1895,4689,0.052770449,8,0.33945
36043,0.165,44148,3425,16862,63602,0.20311944,2,0.41595
36045,0.151,49781,4512,41267,118724,0.109336758,3,0.3502
36047,0.234,47547,47432,568298,2612544,0.083463253,1,0.5839
36049,0.143,47542,1618,6501,27214,0.248884787,6,0.4048
36051,0.147,49920,3890,19710,64692,0.197361745,1,0.365
36053,0.118,51600,3902,21133,72306,0.184640136,2,0.3942
36055,0.142,51371,54298,375479,750089,0.144609952,1,0.3768
36057,0.189,40923,4094,18441,49747,0.222005314,4,0.3712
36059,0.067,98312,46525,604958,1357799,0.076906165,1,0.2489
36061,0.177,75459,60034,2495683,1634468,0.024055138,1,0.3333
36063,0.134,49274,12724,72771,213484,0.174849872,1,0.39855
36065,0.177,48350,11081,102655,233213,0.107944085,2,0.352
36067,0.161,52892,28670,240867,468742,0.119028343,2,0.36155
36069,0.115,58473,10039,52447,109684,0.191412283,1,0.3318
36071,0.134,69228,13649,136153,375814,0.100247516,1,0.32185
36073,0.155,46577,3515,12604,41947,0.278879721,1,0.4415
36075,0.196,46926,4793,33136,120744,0.144646306,2,0.43655
36077,0.189,43104,1681,23734,60907,0.070826662,7,0.38295
36079,0.063,94334,3516,25267,99478,0.139153837,1,0.2344
36081,0.154,56866,66517,552912,2314149,0.12030305,1,0.4597
36083,0.13,59925,6521,51153,160092,0.127480304,2,0.4096
36085,0.145,70299,9242,98661,473142,0.093674299,1,0.3
36087,0.147,83162,14732,116258,322855,0.126718161,1,0.25
36089,0.189,43518,4227,34802,111800,0.121458537,4,0.4271
36091,0.072,71885,11868,80629,224692,0.147192697,2,0.3369
36093,0.132,56508,8069,61812,155006,0.130540995,2,0.35695
36095,0.159,48718,845,8222,31690,0.102773048,2,0.4303
36097,0.154,48135,998,4864,18301,0.205180921,6,0.3546
36099,0.142,49809,2511,11192,34904,0.224356683,6,0.375
36101,0.166,46849,6342,37243,98253,0.170287034,4,0.3953
36103,0.077,85886,95915,634939,1500008,0.151061756,1,0.3232
36105,0.163,48908,2628,24713,75667,0.106340792,4,0.37005
36107,0.114,52195,4065,12672,49793,0.320785985,2,0.3143
36109,0.187,51880,5114,48687,104498,0.105038306,3,0.4559
36111,0.137,56718,6683,58539,180680,0.114163207,3,0.3473
36113,0.133,54585,4678,38027,64882,0.123017856,3,0.3439
36115,0.146,47547,4098,15438,62442,0.265448892,3,0.36395
36117,0.129,49191,8960,28464,91829,0.314783586,1,0.39845
36119,0.104,83152,37580,412605,970255,0.091079846,1,0.31415
36121,0.123,53783,3107,13916,41200,0.223268181,6,0.36675
36123,0.145,48368,1557,7031,25130,0.221447874,1,0.3897
37001,0.179,41296,11146,57781,156036,0.192900781,3,0.3897
37003,0.164,43043,3756,8783,37360,0.427644313,2,0.3378
37005,0.205,35266,961,3248,10863,0.295874384,9,0.4791
37007,0.25,32508,1926,7643,26066,0.25199529,6,0.4478
37009,0.209,36488,1630,6847,27000,0.238060464,7,0.4151
37011,0.198,37131,614,6771,17723,0.090680845,8,0.40225
37013,0.188,40357,3706,15525,47505,0.238711755,6,0.3856
37015,0.277,31217,2613,6300,20440,0.414761905,7,0.48165
37017,0.256,33521,6280,12104,34531,0.518836748,6,0.4678
37019,0.157,47387,3177,29236,118809,0.108667396,2,0.3812
37021,0.139,47296,15878,119125,249997,0.133288562,2,0.38905
37023,0.205,39275,8630,29378,88689,0.293757233,2,0.39715
37025,0.122,55250,8725,66353,191796,0.131493678,1,0.373
37027,0.188,38653,6186,22782,81494,0.271530155,2,0.37545
37029,0.097,61730,253,1471,10272,0.171991842,8,0.2696
37031,0.147,48824,2174,22444,68751,0.096863304,4,0.28215
37033,0.199,42730,546,2969,23036,0.183900303,8,0.35565
37035,0.162,45080,23816,81746,155109,0.291341472,2,0.3116
37037,0.139,56797,3315,14267,68492,0.232354384,2,0.3512
37039,0.21,34620,1238,7802,27056,0.158677262,9,0.3421
37041,0.232,38887,813,4595,14589,0.176931447,6,0.3617
37043,0.185,37072,335,2021,10644,0.165759525,9,0.4545
37045,0.211,39444,7874,33373,97071,0.235939232,4,0.378
37047,0.243,34321,2761,15683,56906,0.176050501,6,0.3789
37049,0.164,43972,4812,38006,104343,0.126611588,3,0.4148
37051,0.176,42582,11062,117153,326369,0.094423532,2,0.3697
37053,0.112,58024,460,6482,24913,0.070965751,1,0.4211
37055,0.11,54642,1472,18970,35039,0.077596205,4,0.3323
37057,0.169,43346,10751,41302,163958,0.260302165,2,0.35235
37059,0.138,47592,2537,10756,41332,0.235868353,2,0.3978
37061,0.277,34109,9109,20030,59258,0.454767848,6,0.45445
37063,0.166,50745,29920,189039,295116,0.158274219,2,0.4565
37065,0.259,31615,3888,17659,54921,0.220171018,3,0.4746
37067,0.197,45944,21783,177865,365059,0.122469289,2,0.3678
37069,0.154,48166,3138,11187,62802,0.280504157,1,0.5578
37071,0.167,42056,16478,68362,210921,0.241040344,1,0.4522
37073,0.156,48413,283,1409,11562,0.200851668,1,0.41635
37075,0.206,33824,580,2034,8648,0.285152409,9,0.4536
37077,0.159,49342,5348,19958,58329,0.267962722,4,0.3742
37079,0.283,37263,707,4008,21236,0.176397206,8,0.3657
37081,0.173,44828,42142,269260,512562,0.156510436,2,0.3912
37083,0.235,31674,2850,15986,52971,0.178280996,4,0.4711
37085,0.205,45380,3245,22880,126780,0.141826923,4,0.4214
37087,0.152,42812,3105,16566,59376,0.18743209,2,0.3573
37089,0.129,47286,8005,34968,110707,0.228923587,2,0.3624
37091,0.258,30056,1561,9047,24368,0.172543385,6,0.509
37093,0.195,44175,1980,7526,51640,0.263087962,2,0.454
37095,0.219,36891,579,2205,5662,0.262585034,9,0.3381
37097,0.127,54026,14900,67701,166921,0.220085375,1,0.3177
37099,0.235,38130,1168,12747,40985,0.091629403,6,0.43485
37101,0.153,50055,10361,44264,181025,0.234072836,1,0.52445
37103,0.222,38928,265,1564,10060,0.16943734,3,0.377
37105,0.185,46073,8336,23714,59449,0.351522307,4,0.4389
37107,0.221,35991,8637,27575,58372,0.313218495,4,0.4303
37109,0.16,49676,6102,21111,79474,0.289043627,1,0.4098
37111,0.176,37881,6298,15737,45029,0.400203342,6,0.3765
37113,0.181,37884,1386,10740,33838,0.129050279,7,0.37055
37115,0.199,38445,535,3817,21178,0.140162431,2,0.3974
37117,0.197,35930,1527,7116,23455,0.214586847,6,0.4078
37119,0.152,59049,61246,610135,1010878,0.100381063,1,0.3388
37121,0.192,36795,738,4997,15283,0.147688613,7,0.3928
37123,0.211,38530,3611,9015,27346,0.400554631,6,0.45665
37125,0.155,51650,3413,32943,93126,0.103603193,4,0.447
37127,0.182,43348,10123,39475,94299,0.256440785,3,0.3674
37129,0.18,49905,10628,102523,216423,0.103664544,2,0.37215
37131,0.258,32063,963,5271,20584,0.18269778,9,0.49305
37133,0.143,47201,3763,48267,185252,0.077962169,3,0.2835
37135,0.141,60304,3025,65678,139876,0.046058041,2,0.4268
37137,0.179,43097,351,3391,12915,0.103509289,3,0.3671
37139,0.188,44596,1225,15321,39690,0.079955616,4,0.3796
37141,0.154,45453,2170,10628,56144,0.204177644,2,0.3916
37143,0.171,41328,188,1921,13468,0.097865695,8,0.3256
37145,0.187,45841,1888,9585,39111,0.196974439,2,0.38735
37147,0.234,41765,9638,73835,175105,0.130534299,3,0.43155
37149,0.147,45464,660,4768,20317,0.138422819,8,0.3762
37151,0.167,41770,17771,43934,142444,0.404493103,2,0.3999
37153,0.247,34665,3813,13291,45687,0.286885863,5,0.4964
37155,0.331,30414,7885,38467,134869,0.204980893,4,0.5211
37157,0.194,39606,7113,26164,91798,0.271862101,2,0.3767
37159,0.18,44973,9394,44697,138558,0.210170705,1,0.3711
37161,0.215,35629,3635,18260,66587,0.199069003,4,0.3979
37163,0.29,33876,6068,18523,63913,0.327592723,6,0.4296
37165,0.289,32782,2428,11758,35743,0.206497704,6,0.5369
37167,0.165,41921,4336,18607,60595,0.23303058,6,0.39155
37169,0.138,45065,1222,6894,46429,0.177255585,2,0.4311
37171,0.189,37915,6563,27625,72798,0.237574661,4,0.3859
37173,0.193,34788,692,8921,14282,0.077569779,8,0.3855
37175,0.162,44490,931,8316,32979,0.111952862,6,0.3786
37177,0.283,32773,285,1170,4120,0.243589744,9,0.4332
37179,0.108,64381,17642,57550,218168,0.306550825,1,0.2998
37181,0.27,33609,2030,14817,44378,0.137004792,4,0.4532
37183,0.115,66950,50905,490404,997897,0.103802171,1,0.3333
37185,0.228,33869,804,3448,20318,0.233178654,8,0.502
37187,0.268,32867,1077,3536,12531,0.304581448,7,0.3468
37189,0.262,41942,1486,21839,52407,0.068043409,5,0.5022
37191,0.233,36890,8743,42354,124583,0.206426784,3,0.4197
37193,0.234,33398,5032,20850,68827,0.241342926,6,0.3993
37195,0.239,39268,11935,37856,81379,0.315273669,4,0.3744
37197,0.172,40801,3061,9631,37826,0.317827848,2,0.4129
37199,0.206,35974,792,3661,17573,0.216334335,8,0.3929
38001,0.102,45710,130,973,2367,0.1336074,9,0.4936
38003,0.103,52376,963,4882,11090,0.197255223,6,0.3873
38005,0.299,39342,224,2117,6860,0.105810109,9,0.58835
38007,0.077,75096,67,600,898,0.111666667,9,0.2737
38009,0.097,56965,689,2724,6656,0.252936858,9,0.4076
38011,0.074,60946,421,1799,3238,0.234018899,9,0.2825
38013,0.083,62875,159,926,2237,0.171706263,9,0.3339
38015,0.082,66734,5255,57348,90565,0.091633536,3,0.379
38017,0.113,53755,17253,113789,167203,0.15162274,3,0.4412
38019,0.09,54057,165,1453,3859,0.113558156,9,0.3011
38021,0.117,51817,473,2067,5137,0.228834059,9,0.4596
38023,0.083,67344,195,1094,2428,0.178244973,9,0.3876
38025,0.095,72018,1691,3220,4369,0.52515528,9,0.4277
38027,0.107,47596,107,764,2364,0.140052356,9,0.4615
38029,0.132,44282,138,952,3425,0.144957983,8,0.51135
38031,0.08,54593,376,1647,3347,0.228293868,9,0.4046
38033,0.107,53420,59,724,1829,0.081491713,9,0.581
38035,0.167,50435,5091,40750,70132,0.124932515,3,0.4355
38037,0.161,39679,87,614,2359,0.141693811,8,0.43695
38039,0.095,51192,214,981,2311,0.21814475,9,0.4265
38041,0.111,50038,83,743,2654,0.111709287,9,0.4979
38043,0.141,46923,125,626,2421,0.199680511,8,0.4755
38045,0.097,53721,214,1435,4100,0.14912892,9,0.38535
38047,0.119,44696,58,640,1946,0.090625,9,0.43185
38049,0.123,48887,240,1303,5958,0.18419033,9,0.46925
38051,0.13,40258,160,1102,2764,0.145190563,9,0.5405
38053,0.086,81209,4634,11409,10960,0.406170567,9,0.30205
38055,0.101,56616,781,3561,9565,0.219320416,8,0.31895
38057,0.073,74047,1327,5068,8741,0.26183899,7,0.3661
38059,0.092,54637,2038,10977,29860,0.185660927,3,0.44765
38061,0.093,66807,3145,8261,9751,0.380704515,9,0.38775
38063,0.108,45040,142,1063,3055,0.133584196,8,0.4047
38065,0.106,62010,302,857,1851,0.352392065,3,0.34345
38067,0.089,56298,1285,3742,7118,0.343399252,9,0.3941
38069,0.116,39572,199,1710,4393,0.116374269,7,0.4619
38071,0.123,51097,576,5798,11587,0.099344602,7,0.38555
38073,0.084,56270,453,2105,5452,0.2152019,8,0.37155
38075,0.077,60957,298,904,2578,0.329646018,9,0.3317
38077,0.097,57177,2607,7839,16381,0.33256793,6,0.3767
38079,0.316,35630,409,4517,14702,0.090546823,9,0.61325
38081,0.073,58467,1891,2760,3920,0.685144928,9,0.34765
38083,0.161,44990,0,246,1318,0,9,0.5405
38085,0.336,33950,42,1704,4478,0.024647887,3,0.70925
38087,0.094,55664,95,241,766,0.394190871,9,0.3655
38089,0.076,76672,8726,24212,30524,0.360399802,7,0.39125
38091,0.071,59408,229,600,1955,0.381666667,8,0.422
38093,0.116,53333,1861,11229,21190,0.165731588,7,0.4043
38095,0.109,51961,172,736,2305,0.233695652,9,0.4268
38097,0.089,58995,876,3437,8065,0.254873436,8,0.42265
38099,0.109,51754,1403,5220,10963,0.268773946,6,0.4286
38101,0.085,62526,5709,36030,69595,0.158451291,5,0.3554
38103,0.109,51470,177,1627,4171,0.108789183,9,0.4395
38105,0.069,86354,20231,41573,32143,0.486637962,7,0.34185
39001,0.248,34116,848,5570,28135,0.152244165,6,0.5157
39003,0.18,43602,10422,49814,104944,0.209218292,3,0.37195
39005,0.146,47369,4214,17958,53244,0.234658648,4,0.4024
39007,0.215,39757,8088,30015,99112,0.269465267,4,0.38065
39009,0.299,34216,1242,20174,64592,0.06156439,4,0.51955
39011,0.083,52650,8562,20316,45860,0.421441229,4,0.3214
39013,0.161,41983,4335,23682,69324,0.183050418,3,0.37525
39015,0.15,46484,1154,8146,44081,0.141664621,1,0.3425
39017,0.144,58558,26444,142924,373451,0.18502141,1,0.3932
39019,0.135,46177,2247,6766,28188,0.332101685,2,0.4007
39021,0.113,50302,4045,10533,39094,0.38403114,6,0.36585
39023,0.182,42029,7981,48930,136412,0.163110566,3,0.3861
39025,0.112,62158,8610,55227,201295,0.155902004,1,0.34865
39027,0.137,49453,3575,15732,41819,0.227243834,6,0.38475
39029,0.159,42645,7597,30840,105563,0.246335927,4,0.3875
39031,0.181,41547,2912,10595,36568,0.274846626,6,0.3728
39033,0.154,39881,3791,13240,42441,0.286329305,4,0.36745
39035,0.196,44138,90507,708513,1260226,0.127742187,1,0.43235
39037,0.122,46610,5994,17948,52221,0.333964787,6,0.3437
39039,0.117,53026,4582,16025,38545,0.285928237,4,0.36605
39041,0.048,97802,9366,82151,189282,0.114009568,1,0.158
39043,0.139,49234,7427,36471,75876,0.203641249,4,0.3307
39045,0.096,59921,6071,41230,150492,0.14724715,1,0.3731
39047,0.158,44947,1956,11251,28683,0.173851213,6,0.41425
39049,0.173,53164,58337,705790,1233388,0.082654897,1,0.4777
39051,0.105,54666,7199,17783,42560,0.404824833,2,0.3366
39053,0.261,36675,777,10914,30345,0.071192963,6,0.4362
39055,0.078,72264,9452,33463,94123,0.282461226,1,0.2805
39057,0.132,59382,4927,68622,164599,0.071799131,2,0.28675
39059,0.172,41940,4449,15340,39594,0.290026076,6,0.4074
39061,0.176,48973,68216,499116,806480,0.136673639,1,0.4079
39063,0.127,51498,13091,43597,75380,0.300272955,4,0.37065
39065,0.19,45195,2290,8338,31776,0.274646198,6,0.39375
39067,0.169,42582,1322,4068,15546,0.324975418,6,0.3986
39069,0.102,53645,3877,11065,27887,0.350384094,6,0.3936
39071,0.193,41611,2433,10444,43181,0.232956722,6,0.3781
39073,0.175,42374,1287,6467,28722,0.19901036,1,0.3915
39075,0.124,50069,9177,18063,43841,0.50805514,7,0.3491
39077,0.134,47824,7691,20125,58639,0.382161491,4,0.3675
39079,0.2,41161,3833,10342,32794,0.370624637,7,0.4925
39081,0.2,40148,2263,21032,67683,0.107597946,3,0.3745
39083,0.151,46908,5682,20127,60970,0.282307348,4,0.37245
39085,0.089,58697,25925,94313,229360,0.274882572,1,0.2891
39087,0.175,41608,1491,12517,61568,0.119118,2,0.4091
39089,0.135,57308,9983,51992,169517,0.192010309,1,0.40875
39091,0.17,50753,5773,19317,45532,0.29885593,6,0.368
39093,0.147,52331,22347,95795,304280,0.233279399,1,0.37125
39095,0.207,42344,31436,204692,434629,0.153577082,2,0.41805
39097,0.126,52996,4083,14807,43954,0.275747957,1,0.4153
39099,0.189,41316,14331,98028,233231,0.146192924,2,0.38765
39101,0.213,42240,6629,23706,65656,0.279633848,4,0.4091
39103,0.07,68405,12313,58785,175873,0.209458195,1,0.22025
39105,0.226,38081,573,3547,23329,0.161544968,6,0.5
39107,0.089,52606,7596,18857,40945,0.402821233,7,0.3228
39109,0.106,51868,11682,39992,103964,0.292108422,2,0.3176
39111,0.157,40646,705,3080,14445,0.228896104,8,0.39855
39113,0.197,42994,33985,245950,532183,0.138178492,2,0.4182
39115,0.181,37923,556,2587,14786,0.214920758,6,0.5036
39117,0.121,49846,1116,4886,35089,0.228407695,1,0.4582
39119,0.191,41814,4155,31972,85975,0.129957463,4,0.3981
39121,0.163,43953,785,3261,14375,0.240723704,7,0.30835
39123,0.101,50345,2909,13718,41019,0.212057151,4,0.2389
39125,0.123,47358,1998,4768,19006,0.419043624,6,0.3248
39127,0.178,43341,1298,5869,35886,0.221162038,1,0.3947
39129,0.132,54868,3262,13584,56742,0.240135453,1,0.389
39131,0.219,40512,1289,9058,28268,0.142305145,7,0.4718
39133,0.142,52047,12143,53676,162088,0.226227737,2,0.3486
39135,0.13,49516,3469,10425,41579,0.332757794,6,0.3496
39137,0.078,56519,4531,11461,34204,0.395340721,6,0.3385
39139,0.159,41948,11577,50881,121912,0.227530905,3,0.3169
39141,0.192,42466,5163,27196,77111,0.189844095,4,0.41025
39143,0.145,46447,9844,25786,59915,0.381757543,4,0.3271
39145,0.272,37625,2212,23028,77338,0.096056974,4,0.479
39147,0.175,45003,5100,18486,55757,0.275884453,4,0.3429
39149,0.107,50774,13145,26258,48939,0.500609338,4,0.3757
39151,0.149,47745,34721,158336,375563,0.219286833,2,0.3306
39153,0.134,50453,39748,260173,542267,0.152775269,2,0.4139
39155,0.172,43160,15473,69322,205240,0.223204755,2,0.3646
39157,0.134,46128,9883,36075,92637,0.273957034,4,0.3504
39159,0.077,69900,9966,30035,53737,0.331812885,1,0.32945
39161,0.101,49565,3523,10692,28440,0.329498691,6,0.2922
39163,0.237,37633,616,2251,13186,0.273656153,8,0.5032
39165,0.058,72973,14137,83134,221856,0.170050761,1,0.24165
39167,0.157,45048,5719,24687,61198,0.231660388,4,0.4024
39169,0.139,50106,16012,44557,115796,0.359359921,4,0.3681
39171,0.142,42214,7115,16749,37233,0.424801481,6,0.3719
39173,0.135,54996,16394,61219,129509,0.267792679,2,0.3271
39175,0.1,47905,3987,8815,22335,0.452297221,7,0.33585
40001,0.272,31386,1244,4563,22171,0.272627657,6,0.4703
40003,0.166,51885,500,1744,5777,0.286697248,9,0.3502
40005,0.218,35910,361,3278,13846,0.110128127,9,0.4901
40007,0.105,56664,813,1780,5479,0.456741573,9,0.3979
40009,0.15,46625,3995,11969,23661,0.333778929,7,0.4195
40011,0.184,44309,841,3074,9854,0.273584906,6,0.33425
40013,0.191,38187,1809,15069,44459,0.12004778,6,0.4029
40015,0.235,39933,937,6913,29407,0.135541733,6,0.3794
40017,0.077,68421,8571,31737,129437,0.270063333,1,0.23455
40019,0.165,44402,6332,23866,48738,0.265314674,5,0.3934
40021,0.206,38027,1153,15257,48294,0.075571869,6,0.49095
40023,0.268,29652,298,4274,15126,0.069723912,7,0.5211
40025,0.18,41800,180,683,2271,0.263543192,9,0.4714
40027,0.126,58205,9034,79325,270008,0.113885912,1,0.3645
40029,0.209,36566,181,1188,5778,0.152356902,9,0.46345
40031,0.186,46071,5240,42463,124962,0.12340155,3,0.39865
40033,0.178,41469,58,1418,6109,0.04090268,3,0.36015
40035,0.192,36953,605,5407,14585,0.111891992,6,0.349
40037,0.158,46614,6229,18637,70724,0.334227612,2,0.4473
40039,0.159,45574,2613,13323,29522,0.196126998,7,0.39055
40041,0.188,36424,1254,8664,41409,0.144736842,6,0.4429
40043,0.124,50348,333,1519,4934,0.219223173,9,0.292
40045,0.12,52032,106,1305,4112,0.081226054,9,0.3385
40047,0.145,49136,6294,26910,62839,0.233890747,5,0.39575
40049,0.192,40774,3375,10006,27533,0.337297621,6,0.40515
40051,0.121,51199,3510,12890,53848,0.272304112,1,0.4151
40053,0.123,49774,507,1462,4477,0.346785226,9,0.3778
40055,0.252,34872,97,1224,6137,0.079248366,7,0.3571
40057,0.248,33750,99,721,2804,0.137309293,9,0.3881
40059,0.106,49204,354,1303,3871,0.271680737,9,0.35535
40061,0.245,35313,432,3493,12840,0.123675923,6,0.4492
40063,0.234,34837,677,3261,13803,0.207605029,7,0.49905
40065,0.172,41370,1181,9359,25856,0.126188695,7,0.4247
40067,0.23,32645,176,1137,6257,0.154793316,8,0.50505
40069,0.201,35977,667,2667,11092,0.250093738,9,0.4014
40071,0.182,41514,3890,18507,45508,0.210190739,5,0.43825
40073,0.1,59525,2146,6008,15477,0.357190413,6,0.3544
40075,0.191,36699,507,2260,9278,0.224336283,6,0.5152
40077,0.207,35522,893,3286,10649,0.271758977,7,0.4139
40079,0.24,36627,3466,13548,49922,0.255831119,2,0.3704
40081,0.149,46083,1514,6782,34563,0.223237983,1,0.38355
40083,0.138,55602,1349,7271,45259,0.185531564,1,0.41025
40085,0.125,52662,239,4920,9746,0.048577236,9,0.3672
40087,0.102,58392,2024,8629,37280,0.234557886,1,0.30805
40089,0.209,34964,3356,10827,33110,0.309965826,7,0.4384
40091,0.224,33450,200,4034,20097,0.049578582,6,0.4811
40093,0.118,54107,1190,2919,7739,0.407673861,9,0.3493
40095,0.18,38517,1430,4456,16090,0.320915619,6,0.3798
40097,0.176,41806,4233,12248,40851,0.345607446,6,0.41035
40099,0.151,43783,765,5886,13796,0.129969419,7,0.33085
40101,0.222,41015,5233,29567,69879,0.176987858,4,0.4759
40103,0.134,46874,1662,4533,11523,0.366644606,6,0.369
40105,0.161,39706,411,1712,10484,0.240070093,6,0.4578
40107,0.25,34172,269,2383,12168,0.112882921,6,0.44995
40109,0.179,48226,61237,442648,766389,0.13834243,1,0.4714
40111,0.215,38183,1760,9775,39147,0.180051151,2,0.4314
40113,0.166,48014,1551,6863,48049,0.225994463,2,0.5052
40115,0.221,35580,1707,11514,32037,0.148254299,6,0.4407
40117,0.154,43476,446,3426,16350,0.130180969,2,0.40925
40119,0.237,41037,4510,33802,80150,0.133424058,4,0.51645
40121,0.217,39900,2951,16004,44576,0.184391402,5,0.4118
40123,0.173,41423,2213,17714,38263,0.124929434,7,0.3875
40125,0.175,45710,3638,22529,71807,0.161480758,4,0.3738
40127,0.231,32215,336,2795,11108,0.120214669,9,0.5202
40129,0.123,56139,88,808,3753,0.108910891,9,0.3314
40131,0.1,56465,9692,28565,89829,0.339296342,2,0.30065
40133,0.247,35964,2028,7368,25381,0.2752443,7,0.4837
40135,0.279,35592,489,9071,41378,0.053908059,2,0.3682
40137,0.155,42967,5623,16166,44553,0.347828776,4,0.4086
40139,0.136,49780,4291,9973,21641,0.430261707,7,0.41025
40141,0.238,35274,532,1995,7607,0.266666667,6,0.5283
40143,0.148,50507,59502,343060,629978,0.173444878,2,0.3982
40145,0.098,58921,2904,8888,75744,0.326732673,2,0.3682
40147,0.139,49056,5947,21391,52017,0.278014118,4,0.3944
40149,0.139,47391,536,2202,11588,0.243415077,7,0.3252
40151,0.143,48831,1127,4029,9262,0.279722015,7,0.3794
40153,0.123,56067,3870,10664,21453,0.362903226,7,0.3677
41001,0.206,38966,839,5049,16045,0.166171519,7,0.4362
41003,0.189,54089,4937,35057,87112,0.140827795,3,0.5263
