ZIP,Census_Region
62464,Midwest
62478,Midwest
62427,Midwest
62421,Midwest
62433,Midwest
62413,Midwest
62442,Midwest
62451,Midwest
62449,Midwest
62454,Midwest
62466,Midwest
62447,Midwest
61938,Midwest
62469,Midwest
62432,Midwest
62440,Midwest
62467,Midwest
62468,Midwest
62420,Midwest
62462,Midwest
62445,Midwest
62436,Midwest
62428,Midwest
60530,Midwest
60129,Midwest
60151,Midwest
60145,Midwest
60135,Midwest
60553,Midwest
61052,Midwest
60111,Midwest
60150,Midwest
60146,Midwest
60511,Midwest
60518,Midwest
60552,Midwest
60550,Midwest
60178,Midwest
60115,Midwest
60520,Midwest
60548,Midwest
60140,Midwest
61068,Midwest
60152,Midwest
60119,Midwest
60531,Midwest
60112,Midwest
60556,Midwest
61839,Midwest
61842,Midwest
61882,Midwest
61750,Midwest
61735,Midwest
61754,Midwest
61749,Midwest
61745,Midwest
61752,Midwest
61854,Midwest
61778,Midwest
61777,Midwest
61756,Midwest
61727,Midwest
61913,Midwest
61930,Midwest
61917,Midwest
61941,Midwest
61942,Midwest
61852,Midwest
61919,Midwest
61911,Midwest
61910,Midwest
61956,Midwest
61943,Midwest
61953,Midwest
60563,Midwest
60174,Midwest
60523,Midwest
60515,Midwest
60517,Midwest
60527,Midwest
60540,Midwest
60522,Midwest
60139,Midwest
60157,Midwest
60117,Midwest
60516,Midwest
60108,Midwest
60101,Midwest
60399,Midwest
60007,Midwest
60439,Midwest
60172,Midwest
60120,Midwest
60567,Midwest
60184,Midwest
60599,Midwest
60186,Midwest
60555,Midwest
60598,Midwest
60521,Midwest
60532,Midwest
60138,Midwest
60107,Midwest
60559,Midwest
60126,Midwest
60106,Midwest
60193,Midwest
60504,Midwest
60514,Midwest
60502,Midwest
60137,Midwest
60181,Midwest
60185,Midwest
60191,Midwest
60566,Midwest
60122,Midwest
60440,Midwest
60564,Midwest
60143,Midwest
60565,Midwest
60133,Midwest
60148,Midwest
60103,Midwest
60188,Midwest
60190,Midwest
60199,Midwest
60519,Midwest
60189,Midwest
60187,Midwest
60561,Midwest
61942,Midwest
61940,Midwest
61924,Midwest
62423,Midwest
61850,Midwest
61870,Midwest
61943,Midwest
61949,Midwest
61932,Midwest
61955,Midwest
61876,Midwest
61944,Midwest
61933,Midwest
61810,Midwest
62441,Midwest
61917,Midwest
62815,Midwest
62833,Midwest
62476,Midwest
62818,Midwest
62844,Midwest
62806,Midwest
62443,Midwest
62461,Midwest
62411,Midwest
62424,Midwest
62414,Midwest
62467,Midwest
62426,Midwest
62445,Midwest
62473,Midwest
62401,Midwest
62462,Midwest
62838,Midwest
62418,Midwest
62431,Midwest
62880,Midwest
62892,Midwest
62885,Midwest
62458,Midwest
62011,Midwest
62471,Midwest
62080,Midwest
62854,Midwest
60929,Midwest
60959,Midwest
60919,Midwest
61845,Midwest
60946,Midwest
60962,Midwest
60948,Midwest
60936,Midwest
60957,Midwest
60917,Midwest
60949,Midwest
60933,Midwest
61773,Midwest
60952,Midwest
60960,Midwest
62932,Midwest
62836,Midwest
62891,Midwest
62825,Midwest
62897,Midwest
62812,Midwest
62860,Midwest
62856,Midwest
62896,Midwest
62983,Midwest
62819,Midwest
62822,Midwest
62883,Midwest
62999,Midwest
62840,Midwest
62865,Midwest
62874,Midwest
62890,Midwest
62884,Midwest
62644,Midwest
61474,Midwest
61524,Midwest
61543,Midwest
61533,Midwest
61544,Midwest
61432,Midwest
61441,Midwest
61482,Midwest
61433,Midwest
61520,Midwest
61477,Midwest
61459,Midwest
61484,Midwest
61519,Midwest
61563,Midwest
61531,Midwest
61415,Midwest
61553,Midwest
61427,Midwest
61501,Midwest
61542,Midwest
61431,Midwest
62979,Midwest
62954,Midwest
62867,Midwest
62871,Midwest
62984,Midwest
62930,Midwest
62934,Midwest
62869,Midwest
62098,Midwest
62078,Midwest
62082,Midwest
62016,Midwest
62050,Midwest
62027,Midwest
62054,Midwest
62081,Midwest
62052,Midwest
62092,Midwest
62044,Midwest
60444,Midwest
60424,Midwest
60450,Midwest
60541,Midwest
60410,Midwest
60407,Midwest
60447,Midwest
60474,Midwest
61360,Midwest
60479,Midwest
60420,Midwest
60437,Midwest
60961,Midwest
60470,Midwest
60481,Midwest
60416,Midwest
62935,Midwest
62810,Midwest
62859,Midwest
62829,Midwest
62817,Midwest
62860,Midwest
62828,Midwest
62930,Midwest
62379,Midwest
62354,Midwest
61420,Midwest
62316,Midwest
62329,Midwest
62330,Midwest
62326,Midwest
62334,Midwest
62374,Midwest
62341,Midwest
62336,Midwest
62373,Midwest
61450,Midwest
62380,Midwest
62311,Midwest
62321,Midwest
62358,Midwest
62367,Midwest
62313,Midwest
62931,Midwest
62919,Midwest
62955,Midwest
62982,Midwest
62330,Midwest
61469,Midwest
61437,Midwest
61471,Midwest
61450,Midwest
61418,Midwest
61460,Midwest
61480,Midwest
61454,Midwest
61425,Midwest
61273,Midwest
61241,Midwest
61254,Midwest
61258,Midwest
61262,Midwest
61490,Midwest
61413,Midwest
61468,Midwest
61235,Midwest
61250,Midwest
61344,Midwest
61414,Midwest
61240,Midwest
61434,Midwest
61234,Midwest
61233,Midwest
61277,Midwest
61361,Midwest
61443,Midwest
61283,Midwest
61238,Midwest
61465,Midwest
61274,Midwest
61419,Midwest
60970,Midwest
60922,Midwest
60927,Midwest
60911,Midwest
60930,Midwest
60968,Midwest
60967,Midwest
60928,Midwest
60931,Midwest
60953,Midwest
60951,Midwest
60974,Midwest
60973,Midwest
60948,Midwest
60918,Midwest
60942,Midwest
60955,Midwest
60938,Midwest
60945,Midwest
60960,Midwest
60924,Midwest
60941,Midwest
60966,Midwest
60912,Midwest
60956,Midwest
60964,Midwest
60926,Midwest
60939,Midwest
62916,Midwest
62907,Midwest
62958,Midwest
62903,Midwest
62902,Midwest
62832,Midwest
62905,Midwest
62975,Midwest
62924,Midwest
62901,Midwest
62942,Midwest
62920,Midwest
62927,Midwest
62950,Midwest
62966,Midwest
62940,Midwest
62918,Midwest
62994,Midwest
62932,Midwest
62280,Midwest
62434,Midwest
62420,Midwest
62475,Midwest
62479,Midwest
62445,Midwest
62459,Midwest
62425,Midwest
62432,Midwest
62480,Midwest
62481,Midwest
62467,Midwest
62436,Midwest
62424,Midwest
62448,Midwest
62428,Midwest
62449,Midwest
62816,Midwest
62877,Midwest
62898,Midwest
62836,Midwest
62889,Midwest
62893,Midwest
62814,Midwest
62851,Midwest
62894,Midwest
62853,Midwest
62810,Midwest
62846,Midwest
62801,Midwest
62864,Midwest
62883,Midwest
62872,Midwest
62808,Midwest
62830,Midwest
62028,Midwest
62035,Midwest
62037,Midwest
62079,Midwest
62052,Midwest
62030,Midwest
62031,Midwest
62063,Midwest
62012,Midwest
62054,Midwest
62022,Midwest
61001,Midwest
61074,Midwest
61041,Midwest
61062,Midwest
61044,Midwest
61048,Midwest
61036,Midwest
61085,Midwest
61025,Midwest
61028,Midwest
61059,Midwest
61053,Midwest
61075,Midwest
61087,Midwest
61089,Midwest
62926,Midwest
62908,Midwest
62912,Midwest
62923,Midwest
62985,Midwest
62909,Midwest
62995,Midwest
62922,Midwest
62943,Midwest
62972,Midwest
62939,Midwest
62967,Midwest
62902,Midwest
60109,Midwest
60136,Midwest
60183,Midwest
60123,Midwest
60185,Midwest
60543,Midwest
60010,Midwest
60554,Midwest
60502,Midwest
60538,Midwest
60507,Midwest
60506,Midwest
60511,Midwest
60120,Midwest
60539,Midwest
60178,Midwest
60175,Midwest
60177,Midwest
60184,Midwest
60192,Midwest
60542,Midwest
60118,Midwest
60102,Midwest
60142,Midwest
60144,Midwest
60119,Midwest
60174,Midwest
60124,Midwest
60170,Midwest
60505,Midwest
60135,Midwest
60110,Midwest
60140,Midwest
60520,Midwest
60147,Midwest
60103,Midwest
60503,Midwest
60134,Midwest
60510,Midwest
60151,Midwest
60121,Midwest
60504,Midwest
60954,Midwest
60944,Midwest
60950,Midwest
60940,Midwest
60913,Midwest
60401,Midwest
60919,Midwest
60969,Midwest
60935,Midwest
60941,Midwest
60901,Midwest
60958,Midwest
60964,Midwest
60915,Midwest
60922,Midwest
60914,Midwest
60481,Midwest
60468,Midwest
60910,Midwest
60961,Midwest
60917,Midwest
60424,Midwest
60504,Midwest
60537,Midwest
60560,Midwest
60538,Midwest
60450,Midwest
60585,Midwest
60586,Midwest
60536,Midwest
60541,Midwest
60548,Midwest
60431,Midwest
60512,Midwest
60543,Midwest
60447,Midwest
60545,Midwest
60544,Midwest
60511,Midwest
60554,Midwest
60503,Midwest
61430,Midwest
61434,Midwest
61572,Midwest
61449,Midwest
61439,Midwest
61489,Midwest
61544,Midwest
61458,Midwest
61448,Midwest
61414,Midwest
61531,Midwest
61402,Midwest
61474,Midwest
61467,Midwest
61428,Midwest
61423,Midwest
61485,Midwest
61436,Midwest
61529,Midwest
61401,Midwest
61410,Midwest
61472,Midwest
61488,Midwest
60074,Midwest
60050,Midwest
60013,Midwest
60037,Midwest
60060,Midwest
60041,Midwest
60031,Midwest
60045,Midwest
60084,Midwest
60015,Midwest
60073,Midwest
60047,Midwest
60051,Midwest
60096,Midwest
60061,Midwest
60048,Midwest
60044,Midwest
60086,Midwest
60081,Midwest
60030,Midwest
60099,Midwest
60021,Midwest
60042,Midwest
60062,Midwest
60020,Midwest
60089,Midwest
60069,Midwest
60035,Midwest
60075,Midwest
60088,Midwest
60085,Midwest
60083,Midwest
60040,Midwest
60002,Midwest
60010,Midwest
60087,Midwest
60046,Midwest
60064,Midwest
60079,Midwest
61350,Midwest
61334,Midwest
61342,Midwest
60557,Midwest
61377,Midwest
61332,Midwest
61354,Midwest
60552,Midwest
61373,Midwest
61301,Midwest
61348,Midwest
61371,Midwest
61370,Midwest
60549,Midwest
60551,Midwest
61321,Midwest
61358,Midwest
60470,Midwest
60518,Midwest
60437,Midwest
60541,Midwest
61341,Midwest
60537,Midwest
60531,Midwest
61325,Midwest
61360,Midwest
61364,Midwest
61311,Midwest
61316,Midwest
60548,Midwest
61372,Midwest
62466,Midwest
62439,Midwest
62417,Midwest
62460,Midwest
62427,Midwest
61006,Midwest
61068,Midwest
61071,Midwest
61057,Midwest
61324,Midwest
61376,Midwest
61310,Midwest
61031,Midwest
61353,Midwest
61081,Midwest
61042,Midwest
60530,Midwest
61331,Midwest
60518,Midwest
61367,Midwest
61318,Midwest
61349,Midwest
60553,Midwest
61330,Midwest
61342,Midwest
61064,Midwest
61243,Midwest
61021,Midwest
61378,Midwest
61775,Midwest
61333,Midwest
60919,Midwest
61364,Midwest
61769,Midwest
60961,Midwest
61744,Midwest
61743,Midwest
60934,Midwest
61313,Midwest
61726,Midwest
60959,Midwest
60920,Midwest
60946,Midwest
60929,Midwest
61740,Midwest
61739,Midwest
61741,Midwest
61731,Midwest
60917,Midwest
60921,Midwest
61764,Midwest
60460,Midwest
60420,Midwest
60470,Midwest
61319,Midwest
61311,Midwest
62518,Midwest
61749,Midwest
61751,Midwest
62693,Midwest
61754,Midwest
62512,Midwest
62543,Midwest
62634,Midwest
62643,Midwest
62671,Midwest
62666,Midwest
61723,Midwest
62541,Midwest
62519,Midwest
62656,Midwest
61721,Midwest
62635,Midwest
62682,Midwest
62548,Midwest
62613,Midwest
61422,Midwest
61484,Midwest
61452,Midwest
61482,Midwest
62374,Midwest
61411,Midwest
61475,Midwest
61438,Midwest
61450,Midwest
62326,Midwest
61440,Midwest
61455,Midwest
61470,Midwest
61459,Midwest
61420,Midwest
61415,Midwest
62367,Midwest
61416,Midwest
61012,Midwest
60014,Midwest
60156,Midwest
60013,Midwest
60051,Midwest
60033,Midwest
60021,Midwest
60102,Midwest
60034,Midwest
60135,Midwest
60142,Midwest
60042,Midwest
60081,Midwest
60012,Midwest
60097,Midwest
60039,Midwest
61038,Midwest
60072,Midwest
60140,Midwest
60098,Midwest
60010,Midwest
60180,Midwest
60152,Midwest
60071,Midwest
60050,Midwest
61702,Midwest
61770,Midwest
61737,Midwest
61736,Midwest
61709,Midwest
61704,Midwest
61726,Midwest
61791,Midwest
61772,Midwest
61728,Midwest
61758,Midwest
61725,Midwest
61732,Midwest
61753,Midwest
61730,Midwest
61752,Midwest
61705,Midwest
61723,Midwest
61731,Midwest
61842,Midwest
61843,Midwest
61774,Midwest
61745,Midwest
61761,Midwest
61724,Midwest
61701,Midwest
61754,Midwest
61790,Midwest
61755,Midwest
61799,Midwest
61720,Midwest
61776,Midwest
61744,Midwest
61748,Midwest
61722,Midwest
62554,Midwest
62521,Midwest
61756,Midwest
62535,Midwest
62526,Midwest
62532,Midwest
62524,Midwest
62539,Midwest
62522,Midwest
62501,Midwest
62513,Midwest
62543,Midwest
61925,Midwest
61937,Midwest
62544,Midwest
62551,Midwest
62537,Midwest
61749,Midwest
61830,Midwest
62549,Midwest
61882,Midwest
61818,Midwest
62523,Midwest
62525,Midwest
62573,Midwest
62514,Midwest
62550,Midwest
62014,Midwest
62012,Midwest
62572,Midwest
62690,Midwest
62649,Midwest
62630,Midwest
62672,Midwest
62560,Midwest
62021,Midwest
62033,Midwest
62056,Midwest
62063,Midwest
62674,Midwest
62082,Midwest
62079,Midwest
62002,Midwest
62667,Midwest
62009,Midwest
62640,Midwest
62088,Midwest
62091,Midwest
62683,Midwest
62626,Midwest
62685,Midwest
62044,Midwest
62069,Midwest
62093,Midwest
62085,Midwest
62023,Midwest
62074,Midwest
62034,Midwest
62010,Midwest
62012,Midwest
62021,Midwest
62088,Midwest
62090,Midwest
62040,Midwest
62067,Midwest
62002,Midwest
62001,Midwest
62294,Midwest
62216,Midwest
62058,Midwest
62035,Midwest
62269,Midwest
62024,Midwest
62084,Midwest
62061,Midwest
62095,Midwest
62249,Midwest
62275,Midwest
62086,Midwest
62060,Midwest
62293,Midwest
62254,Midwest
62201,Midwest
62018,Midwest
62025,Midwest
62273,Midwest
62048,Midwest
62087,Midwest
62281,Midwest
62026,Midwest
62062,Midwest
62074,Midwest
62097,Midwest
62234,Midwest
62046,Midwest
62830,Midwest
62889,Midwest
62892,Midwest
62870,Midwest
62881,Midwest
62849,Midwest
62851,Midwest
62801,Midwest
62838,Midwest
62875,Midwest
62893,Midwest
62853,Midwest
62899,Midwest
62854,Midwest
62882,Midwest
62807,Midwest
61421,Midwest
61424,Midwest
61377,Midwest
61540,Midwest
61358,Midwest
61541,Midwest
61321,Midwest
61526,Midwest
61760,Midwest
61369,Midwest
61570,Midwest
61375,Midwest
61537,Midwest
61523,Midwest
61565,Midwest
62682,Midwest
62617,Midwest
62664,Midwest
62655,Midwest
62644,Midwest
62627,Midwest
61532,Midwest
62633,Midwest
62671,Midwest
61567,Midwest
61546,Midwest
62960,Midwest
62956,Midwest
62908,Midwest
62910,Midwest
62943,Midwest
62953,Midwest
62941,Midwest
62642,Midwest
62666,Midwest
62693,Midwest
62659,Midwest
62613,Midwest
62673,Midwest
62675,Midwest
62688,Midwest
61412,Midwest
61259,Midwest
61281,Midwest
61442,Midwest
61260,Midwest
61263,Midwest
61472,Midwest
61476,Midwest
61272,Midwest
61262,Midwest
61466,Midwest
61279,Midwest
61465,Midwest
61276,Midwest
61264,Midwest
61231,Midwest
61486,Midwest
62240,Midwest
62298,Midwest
62277,Midwest
62244,Midwest
62264,Midwest
62279,Midwest
62236,Midwest
62278,Midwest
62295,Midwest
62248,Midwest
62256,Midwest
62690,Midwest
62089,Midwest
62094,Midwest
62017,Midwest
62560,Midwest
62572,Midwest
62083,Midwest
62086,Midwest
62076,Midwest
62077,Midwest
62553,Midwest
62640,Midwest
62074,Midwest
62019,Midwest
62075,Midwest
62015,Midwest
62091,Midwest
62262,Midwest
62558,Midwest
62546,Midwest
62080,Midwest
62557,Midwest
62056,Midwest
62032,Midwest
62051,Midwest
62069,Midwest
62538,Midwest
62533,Midwest
62049,Midwest
62670,Midwest
62628,Midwest
62621,Midwest
62695,Midwest
62665,Midwest
62694,Midwest
62612,Midwest
62631,Midwest
62692,Midwest
62601,Midwest
62611,Midwest
62082,Midwest
62660,Midwest
62638,Midwest
62650,Midwest
62677,Midwest
62668,Midwest
62667,Midwest
61928,Midwest
61914,Midwest
61925,Midwest
61937,Midwest
61911,Midwest
61951,Midwest
61102,Midwest
60129,Midwest
61010,Midwest
60113,Midwest
61006,Midwest
61030,Midwest
61051,Midwest
61020,Midwest
61047,Midwest
61039,Midwest
61061,Midwest
61043,Midwest
61091,Midwest
61049,Midwest
60146,Midwest
61064,Midwest
61084,Midwest
61052,Midwest
61031,Midwest
61015,Midwest
61007,Midwest
61021,Midwest
61068,Midwest
